tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0362478,The Box,actress,6.0,Cameron Diaz,115,"Media Rights Capital, Lin Pictures, Warner Bros., Darko Entertainment, Radar Pictures",0
tt0413267,Shrek the Third,actress,6.0,Cameron Diaz,93,"DreamWorks SKG, DreamWorks Animation",3
tt0126029,Shrek,actress,8.0,Cameron Diaz,90,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",7
tt0463034,"You, Me and Dupree",actor,6.0,Michael Douglas,110,"Universal Pictures, Kaplan/Perrone Entertainment, MMCB Film Produktion 2004",1
tt0443632,The Sentinel,actor,6.0,Michael Douglas,108,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Sentinel Productions, Furthur Films",0
tt0427968,Trust the Man,actor,6.0,David Duchovny,103,Trust the Man LLC,-1
tt0473709,The TV Set,actor,7.0,David Duchovny,88,,0
tt0469623,Things We Lost in the Fire,actor,7.0,David Duchovny,118,"DreamWorks SKG, Neal Street Productions, DreamWorks Pictures, Province of British Columbia Production Services Tax Credit",0
tt0290212,Full Frontal,actor,5.0,David Duchovny,101,"Miramax Films, Populist Pictures, Monophonic Inc.",0
tt0251075,Evolution,actor,6.0,David Duchovny,101,"DreamWorks SKG, Columbia Pictures Corporation, Montecito Picture Company, The",0
tt0345074,Connie and Carla,actor,6.0,David Duchovny,98,"Universal Pictures, Spyglass Entertainment, Epsilon Motion Pictures, CCLA Productions",0
tt0309377,Blood Work,director,6.0,Clint Eastwood,110,"Malpaso Productions, Warner Bros.",0
tt0327056,Mystic River,director,8.0,Clint Eastwood,138,"Village Roadshow Pictures, Malpaso Productions, NPV Entertainment, Warner Bros.",5
tt0309377,Blood Work,producer,6.0,Clint Eastwood,110,"Malpaso Productions, Warner Bros.",0
tt0405159,Million Dollar Baby,actor,8.0,Clint Eastwood,132,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, Warner Bros., Albert S. Ruddy Productions",6
tt0309377,Blood Work,actor,6.0,Clint Eastwood,110,"Malpaso Productions, Warner Bros.",0
tt0418689,Flags of Our Fathers,composer,7.0,Clint Eastwood,135,"DreamWorks SKG, Amblin Entertainment, Malpaso Productions, Warner Bros.",0
tt0405159,Million Dollar Baby,composer,8.0,Clint Eastwood,132,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, Warner Bros., Albert S. Ruddy Productions",6
tt0387564,Saw,actor,8.0,Cary Elwes,103,"Lions Gate Films, Twisted Pictures, Evolution Entertainment, Saw Productions Inc.",85
tt0252076,Maid in Manhattan,actor,5.0,Ralph Fiennes,105,Red Om Films,1
tt0475290,"Hail, Caesar!",actor,6.0,Ralph Fiennes,106,"Universal Pictures, Mike Zoss Productions, Working Title Films",1
tt0373450,Where the Truth Lies,actor,6.0,Colin Firth,107,Serendipity Point Films,-1
tt0453562,42,actor,8.0,Harrison Ford,128,Warner Bros.,1
tt0409847,Cowboys & Aliens,actor,6.0,Harrison Ford,119,"Imagine Entertainment, DreamWorks SKG, Universal Pictures, platinum studios, Reliance Entertainment, Relativity Media, K/O Paper Products, Fairview Entertainment, K/O Camera Toys",0
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,actor,6.0,Harrison Ford,122,"Lucasfilm, Paramount Pictures",3
tt0329717,Hollywood Homicide,actor,5.0,Harrison Ford,116,"Columbia Pictures, Revolution Studios",0
tt0410377,Nim's Island,actress,6.0,Jodie Foster,96,Walden Media,1
tt0408790,Flightplan,actress,6.0,Jodie Foster,98,"Imagine Entertainment, Touchstone Pictures",3
tt0476964,The Brave One,actress,7.0,Jodie Foster,122,"Village Roadshow Pictures, Silver Pictures, Warner Bros.",0
tt0454848,Inside Man,actress,8.0,Jodie Foster,129,"Imagine Entertainment, Universal Pictures, 40 Acres & A Mule Filmworks",3
tt0258000,Panic Room,actress,7.0,Jodie Foster,112,"Hofflund/Polone, Indelible Productions",3
tt0243585,Stuart Little 2,actor,6.0,Michael J. Fox,77,"Columbia Pictures, Sony Pictures Entertainment",0
tt0230011,Atlantis: The Lost Empire,actor,7.0,Michael J. Fox,95,"Walt Disney Pictures, Walt Disney Feature Animation",0
tt0413099,Evan Almighty,actor,5.0,Morgan Freeman,96,"Columbia Pictures, Universal Pictures, Spyglass Entertainment, Shady Acres Entertainment, Original Film, Playtone, Relativity Media",0
tt0315824,The Big Bounce,actor,5.0,Morgan Freeman,88,"Shangri-La Entertainment, Material, Taormina Productions",0
tt0285531,Dreamcatcher,actor,6.0,Morgan Freeman,134,"Village Roadshow Pictures, Castle Rock Entertainment, NPV Entertainment, Kasdan Pictures, WV Films II",0
tt0452623,Gone Baby Gone,actor,8.0,Morgan Freeman,114,"Miramax Films, The Ladd Company",0
tt0257756,High Crimes,actor,6.0,Morgan Freeman,115,"Twentieth Century Fox Film Corporation, Regency Enterprises, Monarch Pictures, Epsilon Motion Pictures, New Regency Pictures, Manifest Film Company",0
tt0405159,Million Dollar Baby,actor,8.0,Morgan Freeman,132,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, Warner Bros., Albert S. Ruddy Productions",6
tt0315327,Bruce Almighty,actor,7.0,Morgan Freeman,101,"Universal Pictures, Spyglass Entertainment, Shady Acres Entertainment, Pit Bull Productions",5
tt0164184,The Sum of All Fears,actor,7.0,Morgan Freeman,124,"Paramount Pictures, Mace Neufeld Productions, MFP Munich Film Partners GmbH & Company I. Produktions KG, S.O.A.F. Productions, Mel's Cite du Cinema",1
tt0368794,I'm Not There,actor,7.0,Richard Gere,135,"Endgame Entertainment, Rising Star, Killer Films, John Wells Productions, Dreamachine, Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I), Grey Water Park Productions, John Goldwyn Productions, Wells Productions",0
tt0250797,Unfaithful,actor,7.0,Richard Gere,124,"Regency Enterprises, Fox 2000 Pictures, Epsilon Motion Pictures, Unfaithful Filmproduktion GmbH & Co. KG",1
tt0299658,Chicago,actor,7.0,Richard Gere,113,"Miramax Films, Producers Circle, Storyline Entertainment",5
tt0265349,The Mothman Prophecies,actor,6.0,Richard Gere,119,Lakeshore Entertainment,0
tt0462338,The Hoax,actor,7.0,Richard Gere,116,"Miramax Films, The Mark Gordon Company, Yari Film Group, Bob Yari Productions",0
tt0358135,Shall We Dance?,actor,6.0,Richard Gere,106,Miramax Films,2
tt0387059,Bee Season,actor,6.0,Richard Gere,104,,0
tt0431308,P.S. I Love You,actress,7.0,Gina Gershon,126,"Wendy Finerman Productions, Alcon Entertainment, Grosvenor Park Productions",4
tt0286106,Signs,actor,7.0,Mel Gibson,106,"Kennedy/Marshall Company, The, Touchstone Pictures, Blinding Edge Pictures",4
tt0335345,The Passion of the Christ,writer,7.0,Mel Gibson,127,"Icon Productions, Twentieth Century Fox Film Corporation",19
tt0472043,Apocalypto,writer,8.0,Mel Gibson,139,"Icon Productions, Icon Entertainment International, Touchstone Pictures",2
tt0239395,Cats & Dogs,actor,5.0,Jeff Goldblum,87,"Village Roadshow Pictures, NPV Entertainment, Mad Chance, Zide-Perry Productions, Warner Bros., BenderSpink",0
tt0280760,Igby Goes Down,actor,7.0,Jeff Goldblum,98,United Artists,0
tt0362270,The Life Aquatic with Steve Zissou,actor,7.0,Jeff Goldblum,119,"Touchstone Pictures, American Empirical Pictures",0
tt0416891,The Kid & I,actress,5.0,Linda Hamilton,93,,-1
tt0338348,The Polar Express,actor,7.0,Tom Hanks,100,"Golden Mean, Playtone, ImageMovers",0
tt0477302,Extremely Loud & Incredibly Close,actor,7.0,Tom Hanks,129,"Paramount Pictures, Scott Rudin Productions, Warner Bros.",0
tt0472062,Charlie Wilson's War,actor,7.0,Tom Hanks,102,"Universal Pictures, Participant Productions, Playtone Production",0
tt0435761,Toy Story 3,actor,8.0,Tom Hanks,103,"Walt Disney Pictures, Pixar Animation Studios",4
tt0362227,The Terminal,actor,7.0,Tom Hanks,128,"DreamWorks SKG, Amblin Entertainment, Parkes/MacDonald Productions",2
tt0264464,Catch Me If You Can,actor,8.0,Tom Hanks,141,"Kemp Company, Splendid Pictures, Parkes/MacDonald Productions",5
tt0257044,Road to Perdition,actor,8.0,Tom Hanks,117,"DreamWorks SKG, The Zanuck Company, Twentieth Century Fox Film Corporation",1
tt0345074,Connie and Carla,producer,6.0,Tom Hanks,98,"Universal Pictures, Spyglass Entertainment, Epsilon Motion Pictures, CCLA Productions",0
tt0327597,Coraline,actress,8.0,Teri Hatcher,100,"Focus Features, Laika Entertainment",1
tt0227538,Spy Kids,actress,6.0,Teri Hatcher,88,"Dimension Films, Troublemaker Studios, Miramax",3
tt0364045,Taking Lives,actor,6.0,Ethan Hawke,103,"Village Roadshow Pictures, Atmosphere Entertainment MM, Warner Bros.",0
tt0292963,Before the Devil Knows You're Dead,actor,7.0,Ethan Hawke,117,"Capitol Films, Linsefilm, Unity Productions, Michael Cerenzie Productions, Funky Buddha Productions",0
tt0381681,Before Sunset,actor,8.0,Ethan Hawke,80,"Castle Rock Entertainment, Detour Film Production, Warner Independent Pictures (WIP)",4
tt0275719,Tape,actor,7.0,Ethan Hawke,86,"The Independent Film Channel Productions, Detour Filmproduction, IFC Productions, InDigEnt (Independent Digital Entertainment), Tape Productions Inc.",3
tt0285823,Once Upon a Time in Mexico,actress,6.0,Salma Hayek,102,"Columbia Pictures Corporation, Dimension Films, Troublemaker Studios",2
tt0450405,Cirque du Freak: The Vampire's Assistant,actress,6.0,Salma Hayek,109,Universal Pictures,0
tt0367479,After the Sunset,actress,6.0,Salma Hayek,97,"New Line Cinema, Contrafilm, Firm Films",0
tt0338459,Spy Kids 3: Game Over,actress,4.0,Salma Hayek,84,Dimension Films,4
tt0290002,Meet the Fockers,actor,6.0,Dustin Hoffman,115,"DreamWorks SKG, Universal Pictures, Everyman Pictures, Tribeca Productions",5
tt0420223,Stranger Than Fiction,actor,8.0,Dustin Hoffman,113,"Mandate Pictures, Three Strange Angels",0
tt0179098,Moonlight Mile,actor,7.0,Dustin Hoffman,117,"Punch Productions, Touchstone Pictures, Hyde Park Entertainment, Reveal Entertainment, Gran Via",0
tt0441773,Kung Fu Panda,actor,8.0,Dustin Hoffman,92,DreamWorks Animation,3
tt0313542,Runaway Jury,actor,7.0,Dustin Hoffman,127,"Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",0
tt0405676,All the King's Men,actor,6.0,Anthony Hopkins,128,"Columbia Pictures Corporation, Rising Star, Relativity Media, Phoenix Pictures, VIP 4 Medienfonds",0
tt0280486,Bad Company,actor,6.0,Anthony Hopkins,116,"Jerry Bruckheimer Films, Touchstone Pictures, Stillking Films",0
tt0377107,Proof,actor,7.0,Anthony Hopkins,100,"Miramax Films, Endgame Entertainment, Hart-Sharp Entertainment",0
tt0181739,Osmosis Jones,actor,6.0,Ron Howard,95,"Conundrum Entertainment, Warner Bros. Animation, Warner Bros.",0
tt0268978,A Beautiful Mind,director,8.0,Ron Howard,135,"Imagine Entertainment, DreamWorks SKG, Universal Pictures",4
tt0121766,Star Wars: Episode III - Revenge of the Sith,actor,8.0,Samuel L. Jackson,140,Lucasfilm,6
tt0329774,xXx: State of the Union,actor,5.0,Samuel L. Jackson,101,"Original Film, Columbia Pictures Corporation, Revolution Studios",0
tt0317705,The Incredibles,actor,8.0,Samuel L. Jackson,115,"Walt Disney Pictures, Pixar Animation Studios",5
tt0121765,Star Wars: Episode II - Attack of the Clones,actor,7.0,Samuel L. Jackson,142,Lucasfilm,4
tt0257076,S.W.A.T.,actor,6.0,Samuel L. Jackson,117,"Original Film, Columbia Pictures Corporation, Camelot Pictures, Chris Lee Productions, Illusion Entertainment",0
tt0458339,Captain America: The First Avenger,actor,7.0,Samuel L. Jackson,124,"Paramount Pictures, Marvel Studios",1
tt0292610,No Good Deed,actor,5.0,Samuel L. Jackson,97,"Remstar Productions, ApolloMedia Distribution, Kismet Entertainment Group, Seven Arts Films",-1
tt0417148,Snakes on a Plane,actor,6.0,Samuel L. Jackson,105,New Line Cinema,0
tt0264472,Changing Lanes,actor,7.0,Samuel L. Jackson,98,Paramount Pictures,1
tt0264395,Basic,actor,6.0,Samuel L. Jackson,98,"Intermedia Films, Krane Entertainment",0
tt0295701,xXx,actor,6.0,Samuel L. Jackson,124,"Columbia Pictures, Original Film, Revolution Studios",2
tt0349467,Freedomland,actor,5.0,Samuel L. Jackson,113,"Scott Rudin Productions, Revolution Studios",0
tt0450385,1408,actor,7.0,Samuel L. Jackson,104,"The Weinstein Company, Di Bonaventura Pictures, Dimension Films",2
tt0462200,Black Snake Moan,actor,7.0,Samuel L. Jackson,116,Paramount Classics,0
tt0120912,Men in Black II,actor,6.0,Tommy Lee Jones,88,"Columbia Pictures, Amblin Entertainment, Columbia Pictures Corporation, Parkes+MacDonald Image Nation",2
tt0338188,The Missing,actor,7.0,Tommy Lee Jones,137,"Columbia Pictures, Imagine Entertainment, Revolution Studios, Daniel Ostroff Productions",-1
tt0331933,Man of the House,actor,6.0,Tommy Lee Jones,100,"Revolution Studios, Bel Air Entertainment",-1
tt0477348,No Country for Old Men,actor,8.0,Tommy Lee Jones,122,"Miramax Films, Scott Rudin Productions, Paramount Vantage, Mike Zoss Productions",5
tt0478134,In the Valley of Elah,actor,7.0,Tommy Lee Jones,121,"Summit Entertainment, Blackfriars Bridge Films, NALA Films, Samuels Media, Warner Independent Pictures (WIP)",0
tt0269347,The Hunted,actor,6.0,Tommy Lee Jones,94,"Lakeshore Entertainment, Alphaville Films",0
tt0420087,A Prairie Home Companion,actor,7.0,Tommy Lee Jones,105,"River Road Entertainment, GreeneStreet Films, Picturehouse Entertainment, Sandcastle 5 Productions, Prairie Home Productions",-1
tt0259822,.45,actress,6.0,Milla Jovovich,101,"Media Talent Group, Möbius Entertainment",-1
tt0370032,Ultraviolet,actress,4.0,Milla Jovovich,88,"Screen Gems, Ultravi Productions",0
tt0292610,No Good Deed,actress,5.0,Milla Jovovich,97,"Remstar Productions, ApolloMedia Distribution, Kismet Entertainment Group, Seven Arts Films",-1
tt0457308,Come Early Morning,actress,6.0,Ashley Judd,97,"Firm Films, Bold Films, Holly Wiersma Productions",-1
tt0470705,Bug,actress,6.0,Ashley Judd,102,"Lions Gate Films, L.I.F.T. Production, DMK Mediafonds International",1
tt0257756,High Crimes,actress,6.0,Ashley Judd,115,"Twentieth Century Fox Film Corporation, Regency Enterprises, Monarch Pictures, Epsilon Motion Pictures, New Regency Pictures, Manifest Film Company",0
tt0279778,Divine Secrets of the Ya-Ya Sisterhood,actress,6.0,Ashley Judd,116,"All Girl Productions, Gaylord Productions",-1
tt0244970,Someone Like You,actress,6.0,Ashley Judd,97,"Fox 2000 Pictures, Lynda Obst Productions",-1
tt0368891,National Treasure,actor,7.0,Harvey Keitel,131,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Junction Entertainment",2
tt0374536,Bewitched,actress,5.0,Nicole Kidman,102,"Columbia Pictures Corporation, Red Wagon Entertainment, Bewitched",0
tt0327162,The Stepford Wives,actress,5.0,Nicole Kidman,93,"Paramount Pictures, De Line Pictures, DreamWorks Pictures",0
tt0423455,Hemingway & Gellhorn,actress,6.0,Nicole Kidman,155,"Home Box Office (HBO), Attaboy Films, For Whom Productions",-1
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,actress,6.0,Nicole Kidman,122,"River Road Entertainment, Edward R. Pressman Film, Iron Film",0
tt0274558,The Hours,actress,8.0,Nicole Kidman,110,"Paramount Pictures, Miramax Films, Scott Rudin Productions",0
tt0337881,Blind Horizon,actor,6.0,Val Kilmer,99,Millennium Films,-1
tt0235737,The Salton Sea,actor,7.0,Val Kilmer,103,"Castle Rock Entertainment, Darkwoods Productions, Humble Journey Films",0
tt0453467,Deja Vu,actor,7.0,Val Kilmer,126,"Jerry Bruckheimer Films, Scott Free Productions, Touchstone Pictures",1
tt0361500,Delgo,actor,4.0,Val Kilmer,94,"Fathom Studios, Electric Eye Entertainment Corporation",-1
tt0373469,Kiss Kiss Bang Bang,actor,8.0,Val Kilmer,103,"Silver Pictures, Warner Bros.",0
tt0338188,The Missing,actor,7.0,Val Kilmer,137,"Columbia Pictures, Imagine Entertainment, Revolution Studios, Daniel Ostroff Productions",-1
tt0420087,A Prairie Home Companion,actor,7.0,Kevin Kline,105,"River Road Entertainment, GreeneStreet Films, Picturehouse Entertainment, Sandcastle 5 Productions, Prairie Home Productions",-1
tt0264796,Life as a House,actor,7.0,Kevin Kline,125,New Line Cinema,-1
tt0250797,Unfaithful,actress,7.0,Diane Lane,124,"Regency Enterprises, Fox 2000 Pictures, Epsilon Motion Pictures, Unfaithful Filmproduktion GmbH & Co. KG",1
tt0417001,Must Love Dogs,actress,6.0,Diane Lane,98,"Team Todd, Warner Bros., Ubu Productions",0
tt0221218,The Glass House,actress,6.0,Diane Lane,106,Original Film,0
tt0405676,All the King's Men,actor,6.0,Jude Law,128,"Columbia Pictures Corporation, Rising Star, Relativity Media, Phoenix Pictures, VIP 4 Medienfonds",0
tt0212720,A.I. Artificial Intelligence,actor,7.0,Jude Law,146,"DreamWorks SKG, Amblin Entertainment, Stanley Kubrick Productions, Warner Bros.",1
tt0376541,Closer,actor,7.0,Jude Law,104,Columbia Pictures,3
tt0338751,The Aviator,actor,8.0,Jude Law,170,"Miramax Films, Appian Way, Forward Pass, Cappa Productions, Warner Bros., Initial Entertainment Group (IEG), IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Mel's Cite du Cinema",0
tt0263757,Uptown Girls,actress,6.0,Heather Locklear,92,"GreeneStreet Films, Metro-Goldwyn-Mayer (MGM)",0
tt0252076,Maid in Manhattan,actress,5.0,Jennifer Lopez,105,Red Om Films,1
tt0278435,Enough,actress,6.0,Jennifer Lopez,115,Winkler Films,0
tt0445935,Bordertown,actress,6.0,Jennifer Lopez,112,"Mosaic Media Group, El Norte Productions, Nuyorican Productions, Mobius Entertainment Ltd.",-1
tt0209475,The Wedding Planner,actress,5.0,Jennifer Lopez,103,"Columbia Pictures Corporation, Intermedia Films, Dee Gee Entertainment, Tapestry Films, Prufrock Pictures, IMF Internationale Medien und Film GmbH & Co. Produktions KG",1
tt0299930,Gigli,actress,3.0,Jennifer Lopez,121,"City Light Films, Revolution Studios, Casey Silver Productions",0
tt0225071,Angel Eyes,actress,6.0,Jennifer Lopez,102,"Epsilon Motion Pictures, Morgan Creek Productions, The Canton Company, AE Two Film Productions, Angel Eyes Productions",0
tt0358135,Shall We Dance?,actress,6.0,Jennifer Lopez,106,Miramax Films,2
tt0121765,Star Wars: Episode II - Attack of the Clones,writer,7.0,George Lucas,142,Lucasfilm,4
tt0121766,Star Wars: Episode III - Revenge of the Sith,director,8.0,George Lucas,140,Lucasfilm,6
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,writer,6.0,George Lucas,122,"Lucasfilm, Paramount Pictures",3
tt0145937,Naqoyqatsi,archive_footage,6.0,Madonna,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0234354,Novocaine,actor,6.0,Steve Martin,95,Numb Gums Production Inc.,0
tt0452598,Cheaper by the Dozen 2,actor,6.0,Steve Martin,94,"Twentieth Century Fox Film Corporation, 21 Laps Entertainment, Dozen Canada Productions",1
tt0349205,Cheaper by the Dozen,actor,6.0,Steve Martin,98,"Twentieth Century Fox Film Corporation, Robert Simonds Productions",3
tt0305669,Bringing Down the House,actor,6.0,Steve Martin,105,"Hyde Park Films, Touchstone Pictures",5
tt0338427,Shopgirl,actor,6.0,Steve Martin,106,"Epsilon Motion Pictures, Hyde Park Films, Shopgirl, Touchstone Pictures",0
tt0306047,Scary Movie 3,actress,6.0,Jenny McCarthy-Wahlberg,84,"Dimension Films, Brad Grey Pictures",3
tt0427229,Failure to Launch,actor,6.0,Matthew McConaughey,97,"Paramount Pictures, Scott Rudin Productions, Failure to Launch Productions",1
tt0417217,Two for the Money,actor,6.0,Matthew McConaughey,122,"Universal Pictures, Morgan Creek Productions",0
tt0209475,The Wedding Planner,actor,5.0,Matthew McConaughey,103,"Columbia Pictures Corporation, Intermedia Films, Dee Gee Entertainment, Tapestry Films, Prufrock Pictures, IMF Internationale Medien und Film GmbH & Co. Produktions KG",1
tt0319061,Big Fish,actor,8.0,Ewan McGregor,125,"Columbia Pictures, The Zanuck Company, Jinks/Cohen Company, Tim Burton Productions",0
tt0371257,Stay,actor,7.0,Ewan McGregor,99,"Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",0
tt0358082,Robots,actor,6.0,Ewan McGregor,91,"Blue Sky Studios, Twentieth Century Fox Animation",2
tt0399201,The Island,actor,7.0,Ewan McGregor,136,"DreamWorks SKG, Warner Bros., Parkes/MacDonald Productions",0
tt0121765,Star Wars: Episode II - Attack of the Clones,actor,7.0,Ewan McGregor,142,Lucasfilm,4
tt0121766,Star Wars: Episode III - Revenge of the Sith,actor,8.0,Ewan McGregor,140,Lucasfilm,6
tt0305357,Charlie's Angels: Full Throttle,actress,5.0,Demi Moore,106,"Columbia Pictures, Wonderland Sound and Vision, Tall Trees Productions, Flower Films (II)",1
tt0274558,The Hours,actress,8.0,Julianne Moore,110,"Paramount Pictures, Miramax Films, Scott Rudin Productions",0
tt0251075,Evolution,actress,6.0,Julianne Moore,101,"DreamWorks SKG, Columbia Pictures Corporation, Montecito Picture Company, The",0
tt0427968,Trust the Man,actress,6.0,Julianne Moore,103,Trust the Man LLC,-1
tt0435705,Next,actress,6.0,Julianne Moore,96,"Paramount Pictures, Virtual Studios, Revolution Studios, Saturn Films, Broken Road Productions",0
tt0356618,The Forgotten,actress,6.0,Julianne Moore,91,"Revolution Studios, Jinks/Cohen Company, Visual Arts Entertainment",1
tt0349467,Freedomland,actress,5.0,Julianne Moore,113,"Scott Rudin Productions, Revolution Studios",0
tt0297884,Far from Heaven,actress,7.0,Julianne Moore,107,Clear Blue Sky Productions,1
tt0362270,The Life Aquatic with Steve Zissou,actor,7.0,Bill Murray,119,"Touchstone Pictures, American Empirical Pictures",0
tt0356634,Garfield: The Movie,actor,5.0,Bill Murray,80,"Twentieth Century Fox Film Corporation, Davis Entertainment, Twentieth Century Fox Animation",3
tt0432283,Fantastic Mr. Fox,actor,8.0,Bill Murray,87,"Twentieth Century Fox Film Corporation, Regency Enterprises, Indian Paintbrush, American Empirical Pictures",0
tt0265666,The Royal Tenenbaums,actor,8.0,Bill Murray,110,Touchstone Pictures,2
tt0343996,The Lost City,actor,7.0,Bill Murray,144,Lions Gate Films,0
tt0295178,Austin Powers in Goldmember,writer,6.0,Mike Myers,94,"New Line Cinema, Eric's Boy, Team Todd, Moving Pictures, Gratitude International",3
tt0295178,Austin Powers in Goldmember,actor,6.0,Mike Myers,94,"New Line Cinema, Eric's Boy, Team Todd, Moving Pictures, Gratitude International",3
tt0126029,Shrek,actor,8.0,Mike Myers,90,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",7
tt0298148,Shrek 2,actor,7.0,Mike Myers,93,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",5
tt0413267,Shrek the Third,actor,6.0,Mike Myers,93,"DreamWorks SKG, DreamWorks Animation",3
tt0295178,Austin Powers in Goldmember,producer,6.0,Mike Myers,94,"New Line Cinema, Eric's Boy, Team Todd, Moving Pictures, Gratitude International",3
tt0337741,Something's Gotta Give,actor,7.0,Jack Nicholson,128,"Columbia Pictures Corporation, Waverly Films, Warner Bros.",2
tt0305224,Anger Management,actor,6.0,Jack Nicholson,106,"Columbia Pictures, Revolution Studios, Happy Madison Productions",1
tt0237572,The Pledge,actor,7.0,Jack Nicholson,124,"Epsilon Motion Pictures, Franchise Pictures, Morgan Creek Productions, Clyde Is Hungry Films, Pledge Productions",0
tt0257360,About Schmidt,actor,7.0,Jack Nicholson,125,"New Line Cinema, Avery Pix",2
tt0417217,Two for the Money,actor,6.0,Al Pacino,122,"Universal Pictures, Morgan Creek Productions",0
tt0278504,Insomnia,actor,7.0,Al Pacino,118,"Section Eight, Alcon Entertainment, Witt/Thomas Productions",1
tt0411061,88 Minutes,actor,6.0,Al Pacino,108,"TriStar Pictures, Nu Image Entertainment, Brightlight Pictures",0
tt0318997,Angels in America,actor,8.0,Al Pacino,59,"Avenue Pictures Productions, Panorama Films, HBO Films",-1
tt0331953,Club Dread,actor,6.0,Bill Paxton,104,"Fox Searchlight Pictures, Broken Lizard Industries, Coconut Pete Productions",0
tt0466839,I Could Never Be Your Woman,actress,6.0,Michelle Pfeiffer,97,"Scott Rudin Productions, I Could Never Ltd., Bauer Martinez Studios",0
tt0277027,I Am Sam,actress,8.0,Michelle Pfeiffer,132,New Line Cinema,3
tt0165982,Sinbad: Legend of the Seven Seas,actress,7.0,Michelle Pfeiffer,86,DreamWorks Animation,0
tt0280760,Igby Goes Down,actor,7.0,Ryan Phillippe,98,United Artists,0
tt0418689,Flags of Our Fathers,actor,7.0,Ryan Phillippe,135,"DreamWorks SKG, Amblin Entertainment, Malpaso Productions, Warner Bros.",0
tt0376541,Closer,actress,7.0,Natalie Portman,104,Columbia Pictures,3
tt0121765,Star Wars: Episode II - Attack of the Clones,actress,7.0,Natalie Portman,142,Lucasfilm,4
tt0121766,Star Wars: Episode III - Revenge of the Sith,actress,8.0,Natalie Portman,140,Lucasfilm,6
tt0333766,Garden State,actress,7.0,Natalie Portman,102,"Fox Searchlight Pictures, Double Feature Films, Jersey Films, Camelot Pictures, Large's Ark Productions",9
tt0359013,Blade: Trinity,actress,6.0,Parker Posey,113,"New Line Cinema, Amen Ra Films, Shawn Danielle Productions Ltd., Imaginary Forces, Marvel Enterprises, Peter Frankfurt Productions",0
tt0348150,Superman Returns,actress,6.0,Parker Posey,154,"DC Comics, Legendary Pictures, Warner Bros., Bad Hat Harry Productions",0
tt0406759,The Eye,actress,5.0,Parker Posey,98,"Paramount Vantage, VN Productions",3
tt0423455,Hemingway & Gellhorn,actress,6.0,Parker Posey,155,"Home Box Office (HBO), Attaboy Films, For Whom Productions",-1
tt0422861,The Oh in Ohio,actress,6.0,Parker Posey,88,"Cold Iron Pictures, Ambush Entertainment, AV Club, The",-1
tt0470765,For Your Consideration,actress,6.0,Parker Posey,86,Shangri-La Entertainment,0
tt0421073,Street Kings,actor,7.0,Keanu Reeves,109,"Fox Searchlight Pictures, Regency Enterprises, Dune Entertainment III, Emmett/Furla Films",2
tt0410297,The Lake House,actor,7.0,Keanu Reeves,99,"Village Roadshow Pictures, Vertigo Entertainment, Sound for Film, Warner Bros.",1
